ensemble_size;model_name;mean_absolute_error_mean;mean_absolute_error_std;mean_squared_error_mean;mean_squared_error_std;root_mean_squared_error_mean;root_mean_squared_error_std
15;gpt2_xl_wechsel_german;0.48974264500386727;0.003972799641040708;0.37585195924939946;0.0051836724547408225;0.6130531271437172;0.004223788476853393
16;gpt2_xl_wechsel_german;0.48943262009682215;0.0037857749303183423;0.37544544523984946;0.004903522676968;0.6127230069992871;0.00399723798548172
17;gpt2_xl_wechsel_german;0.48922009047596343;0.0038551120178851564;0.37538307317751507;0.0048997759053079305;0.6126721256534355;0.003994443690465638
18;gpt2_xl_wechsel_german;0.4893805736281024;0.0035952254452239697;0.37545220557447334;0.004587314119389744;0.6127301379444876;0.0037413402182951334
19;gpt2_xl_wechsel_german;0.48924866462612837;0.0035514485079297287;0.3753211010455409;0.004402297299038843;0.612624041957456;0.0035912613953036857
20;gpt2_xl_wechsel_german;0.4892652719812689;0.0035200513925614644;0.37520326442154056;0.004437096283096518;0.6125276977343874;0.0036189814559422057
21;gpt2_xl_wechsel_german;0.48911615556379584;0.00327054383554679;0.37500176546229436;0.004131246304630713;0.6123646105993245;0.003370535319504559
22;gpt2_xl_wechsel_german;0.48899946512111286;0.0032848492374684323;0.3749053259128036;0.004056253612097661;0.6122861885018267;0.0033106257643432868
23;gpt2_xl_wechsel_german;0.4893882700210071;0.003158642479366381;0.37534325316265377;0.004054531435370112;0.6126437161496388;0.0033077433665934914
24;gpt2_xl_wechsel_german;0.4891054768936798;0.0031788699480404334;0.37497829047351333;0.0040226258709473595;0.6123459202780294;0.0032825550312003985
25;gpt2_xl_wechsel_german;0.48905431869327415;0.0030367936361453004;0.37492883278014777;0.003883700298699296;0.6123061304995087;0.0031694444695874696
26;gpt2_xl_wechsel_german;0.4890921229032768;0.0030692168924241242;0.3749510828022617;0.003865822312891994;0.6123243701593329;0.003155704312371405
27;gpt2_xl_wechsel_german;0.4891495364441859;0.0028770170454281503;0.37501532555833106;0.0036811661404833836;0.6123775914785299;0.0030033370306706227
28;gpt2_xl_wechsel_german;0.48907038898520094;0.0030159829117665533;0.37493633895631145;0.00373276782650857;0.6123128813878198;0.0030468879833017684
29;gpt2_xl_wechsel_german;0.4889274601048084;0.0029709177794177088;0.37478200004733947;0.0037603341211140855;0.6121867273179085;0.0030692610659491235
30;gpt2_xl_wechsel_german;0.4889220891039068;0.0027188285685516653;0.3747252181611638;0.0034669682439939977;0.6121415008905302;0.0028300278637740546
31;gpt2_xl_wechsel_german;0.48899862562032775;0.0027358795706099626;0.37488807202837443;0.0034322842245789347;0.6122746333407594;0.002802364905346499
32;gpt2_xl_wechsel_german;0.4889349163309865;0.002822561686736478;0.3748173024342609;0.0035676994824260914;0.6122163269542907;0.0029120310408355227
33;gpt2_xl_wechsel_german;0.48891930693638497;0.002695836835859588;0.3747887768775731;0.0034864931686493933;0.6121933390733919;0.002846150438123926
34;gpt2_xl_wechsel_german;0.48882657447293965;0.0027021478631082422;0.37463491683722017;0.003350913317298621;0.6120681607464143;0.002736956092116372
35;gpt2_xl_wechsel_german;0.48894213950473137;0.002597757337079866;0.37476995437893407;0.003294509762374318;0.6121786741037513;0.002689346405928965
36;gpt2_xl_wechsel_german;0.48886343335555604;0.002634397381924937;0.3746756167518024;0.003330767077276681;0.6121014885389864;0.0027187997407564684
37;gpt2_xl_wechsel_german;0.4888946869719345;0.002502934828082002;0.37471053616907674;0.0031424656585049616;0.6121306699645601;0.0025662508566332773
38;gpt2_xl_wechsel_german;0.48890320389237746;0.0024978142983948645;0.37461607836573957;0.003144662502641566;0.612053505227348;0.002567429911946842
39;gpt2_xl_wechsel_german;0.4887532608516734;0.0024359071190650783;0.374504065938709;0.0030843872081142867;0.6119621929833591;0.0025192547213697025
40;gpt2_xl_wechsel_german;0.488780206213459;0.0023559710305175053;0.3744694938311583;0.0029274316486131366;0.6119344572634723;0.0023915610766397145
41;gpt2_xl_wechsel_german;0.4887349518604309;0.002505292625187225;0.3744524848056041;0.0031192228348452798;0.6119199298995025;0.0025476828844363643
42;gpt2_xl_wechsel_german;0.48888570416666804;0.0024286736385913995;0.37472415919616453;0.0030478589567823813;0.612142116874444;0.0024888026794919133
43;gpt2_xl_wechsel_german;0.48858009012840414;0.0024327335867692437;0.3742705335501362;0.0030330895194546903;0.6117715249292941;0.0024780994329298466
