ensemble_size;model_name;mean_absolute_error_mean;mean_absolute_error_std;mean_squared_error_mean;mean_squared_error_std;root_mean_squared_error_mean;root_mean_squared_error_std
14;gbert;0.47670687104872334;0.004647383615459737;0.3513462124042445;0.007001202470908766;0.592715315974868;0.0058992723679754
15;gbert;0.4769271739325241;0.004475696604221201;0.35173289338245545;0.006918441976985648;0.5930421550096739;0.00582492005359694
16;gbert;0.47670979857230616;0.004258465881521998;0.3511890417666304;0.0066418397583531685;0.5925856539470364;0.005596053842934708
17;gbert;0.4762554339663038;0.004001038718540373;0.3503688456437905;0.00603577434412981;0.5918977342850356;0.00509349936367378
18;gbert;0.4763151597480462;0.0041604256857789455;0.35054218033229156;0.006364330624072918;0.5920416739722943;0.005372660221278487
19;gbert;0.47626128696136083;0.00395199979989482;0.35047503870147795;0.006004364081036734;0.5919876761052769;0.005065145274184563
20;gbert;0.47624770779895764;0.003918053959053536;0.3501725044191299;0.006022742728930925;0.5917319041184181;0.0050876272928852065
21;gbert;0.47597138282537843;0.003771405597539968;0.349866854006764;0.005732566911209969;0.5914756628466551;0.0048391822200089
22;gbert;0.475929559507824;0.0036262167666454006;0.34975145716769424;0.005576245530657006;0.5913791484248777;0.004709793851036636
23;gbert;0.47610563945592;0.0036467094890412287;0.3500789604233135;0.005514902109034259;0.5916563975563889;0.004657181900455603
24;gbert;0.47612330484343685;0.0036109976006512535;0.350120512036837;0.005388551154618391;0.5916923434177346;0.004550107817140284
25;gbert;0.4756692803622727;0.0034922571543676635;0.3494148238036028;0.005294056711405618;0.5910962709694594;0.0044768618354773335
26;gbert;0.4759086962885662;0.003395375641126674;0.34966711906852305;0.005039918371297405;0.5913112595305431;0.004258116071580268
27;gbert;0.4758595536344006;0.003357333517359266;0.34951509299996547;0.0051369293342457874;0.5911820978099209;0.0043403995315948836
28;gbert;0.47569371162468943;0.003304377598526691;0.34931319562247;0.004993045456784725;0.591012174041523;0.004221798285521687
29;gbert;0.47546858028386024;0.0031779032724200303;0.34896044537333715;0.004880134717865775;0.5907143178739546;0.004130022897531843
30;gbert;0.47562760106951785;0.003200634117135556;0.34920493108073636;0.004871827955008411;0.5909212978414797;0.004119199665441394
31;gbert;0.4757860766938008;0.003320187486944546;0.34940071779440746;0.004878717118441854;0.5910868979409323;0.004124789796431405
32;gbert;0.4755523291970216;0.0029745878430647936;0.34896311110135964;0.004515416031164515;0.5907186667700725;0.00381869259837173
33;gbert;0.47555297638767086;0.003090545291542794;0.34886337493331676;0.0045187312293962995;0.5906342081610556;0.0038238338070899973
34;gbert;0.4757100852963281;0.0030732582970550535;0.3491931993679609;0.0045365987208556184;0.5909132674330325;0.003837246935209959
35;gbert;0.4757227416479216;0.002988157234919967;0.3491708140974931;0.004416666309165058;0.5908949848127761;0.0037342958596007694
36;gbert;0.4755129713006762;0.002834447311941014;0.34891069155506593;0.0042543026138986495;0.5906756732601955;0.0035991008888450852
37;gbert;0.47553053962520325;0.002870135421785265;0.3489967964067153;0.004200240371018284;0.5907488324861272;0.0035533011329743117
38;gbert;0.47551119603383063;0.0027730776317260223;0.34883811898386907;0.0040227120714597005;0.590615391363836;0.0034044174346180046
39;gbert;0.475517354709493;0.002852149689033693;0.348930944740273;0.0042193696794044725;0.5906929971515107;0.0035693972933570164
40;gbert;0.47544034701760823;0.002635914413813654;0.3486767119561659;0.0038941558867329885;0.5904793466614296;0.0032960561954371286
41;gbert;0.47552517845471937;0.002651465736886587;0.3487619746311163;0.003844322385753376;0.5905517815776896;0.003252458303769514
42;gbert;0.47529614236010737;0.0027390642951489264;0.3484743915723943;0.0040613292001524595;0.5903071818867338;0.0034401191487019155
43;gbert;0.4751605281355125;0.002675548528086163;0.3484162505461526;0.0039001557477880092;0.5902587236849127;0.0033015996987468847
44;gbert;0.4753943418245561;0.0026821836250529793;0.34862998421780395;0.003981745794076308;0.5904393575286493;0.00337055776077718
45;gbert;0.4754541906462823;0.0027137265205433602;0.34860892742396826;0.003931143940558186;0.5904217690313951;0.003327634438741834
